,Unnamed: 0,player_id,datetime,minutes,predmin
310,310,312,2022-11-12,73,30
311,311,312,2022-12-26,82,52
312,312,312,2022-12-31,20,50
313,313,312,2023-01-03,26,41
314,314,312,2023-01-14,0,31
315,315,312,2023-01-21,0,16
316,316,312,2023-02-04,28,0
317,317,312,2023-02-13,12,18
318,318,312,2023-02-18,80,19
319,319,312,2023-02-25,75,47
320,320,312,2023-03-01,60,50
321,321,312,2023-03-05,1,53
322,322,312,2023-03-11,4,31
323,323,312,2023-03-18,0,19
324,324,312,2023-04-03,0,13
325,325,312,2023-04-08,20,0
326,326,312,2023-04-15,73,15
327,327,312,2023-04-22,1,46
328,328,312,2023-04-27,17,22
329,329,312,2023-05-01,0,29
330,330,312,2023-05-08,3,18
331,331,312,2023-05-14,45,0
332,332,312,2023-05-20,8,26
333,333,312,2023-05-28,0,17
334,334,804,2025-04-05,0,0
335,335,804,2025-04-13,0,0
336,336,804,2025-04-20,0,0
337,337,804,2025-04-26,0,0
338,338,804,2025-05-02,0,0
339,339,804,2025-05-10,1,0
340,340,804,2025-05-20,0,0
341,341,698,2024-11-03,25,21
342,342,698,2025-01-15,12,21
343,343,698,2025-01-19,45,33
344,344,698,2025-01-26,53,41
345,345,698,2025-02-02,78,46
346,346,698,2025-04-03,0,51
347,347,698,2025-04-06,0,36
348,348,698,2025-04-13,15,21
349,349,698,2025-04-21,90,26
350,350,698,2025-04-27,23,48
351,351,698,2025-05-04,67,35
352,352,698,2025-05-11,0,39
353,353,698,2025-05-16,3,30
354,354,698,2023-08-13,90,18
355,355,698,2023-09-16,10,39
356,356,698,2023-09-24,11,35
357,357,698,2023-09-30,90,23
358,358,698,2023-10-07,45,60
359,359,698,2023-10-23,80,49
360,360,698,2023-10-27,63,52
361,361,698,2023-11-06,0,55
362,362,698,2023-12-03,3,24
363,363,698,2023-12-07,23,21
364,364,698,2023-12-10,72,19
365,365,698,2023-12-15,71,56
366,366,698,2023-12-23,62,59
367,367,698,2023-12-28,64,56
368,368,698,2023-12-31,81,61
369,369,698,2024-01-14,90,60
370,370,698,2024-01-31,90,79
371,371,698,2024-02-03,90,69
372,372,698,2024-02-10,90,90
373,373,698,2024-02-17,70,90
374,374,698,2024-03-16,10,70
375,375,698,2024-03-30,5,49
376,376,698,2024-04-02,8,26
377,377,698,2024-04-28,26,20
378,378,698,2024-05-02,62,15
379,379,698,2024-05-05,29,38
380,380,698,2022-08-06,0,41
381,381,698,2022-08-31,14,23
382,382,698,2022-09-03,90,34
383,383,698,2022-09-17,58,54
384,384,698,2022-10-01,70,57
385,385,698,2022-10-08,20,58
386,386,698,2022-10-15,51,47
387,387,698,2022-11-12,68,42
388,388,698,2023-01-15,19,50
389,389,698,2023-01-19,12,27
390,390,698,2023-01-23,14,26
391,391,698,2023-02-05,0,23
392,392,698,2023-02-11,15,10
393,393,698,2023-02-19,67,19
394,394,698,2023-02-26,88,40
395,395,698,2023-03-04,5,51
396,396,698,2023-03-11,83,34
397,397,698,2023-03-18,4,54
398,398,698,2023-04-03,0,31
399,399,698,2023-04-08,0,23
400,400,698,2023-04-15,13,24
401,401,698,2023-04-23,7,0
402,402,698,2023-04-27,60,0
403,403,698,2023-04-30,6,29
404,404,698,2023-05-06,78,33
405,405,698,2023-05-13,61,43
406,406,698,2023-05-20,15,49
407,407,698,2023-05-28,14,38
408,408,726,2024-09-22,8,0
409,409,726,2024-09-28,9,10
410,410,726,2024-10-06,0,0
411,411,726,2024-10-19,59,0
412,412,726,2024-10-26,17,28
413,413,726,2024-11-02,2,31
414,414,726,2024-11-09,0,18
415,415,726,2024-11-23,4,16
416,416,726,2024-11-29,11,19
417,417,726,2024-12-05,10,14
418,418,726,2024-12-08,69,10
419,419,726,2024-12-15,18,36
420,420,726,2024-12-21,5,23
421,421,726,2024-12-27,0,18
422,422,726,2024-12-30,0,16
423,423,726,2025-01-04,0,0
424,424,726,2025-01-16,0,0
425,425,726,2025-01-19,0,0
426,426,726,2025-01-25,0,0
427,427,726,2025-02-01,17,0
428,428,726,2025-02-15,45,15
429,429,726,2025-02-22,8,25
430,430,726,2025-02-27,17,21
431,431,726,2025-03-10,21,22
432,432,726,2025-03-15,1,31
